feature_id,media_id,type,path,source_url,source_path,version,start,end
HUA-F07,HUA-F07-readable-v4-fill-candidates,image,../../media/mobile-v2/local/assets/thumbs/HUA-F07-readable-v4-fill-candidates.png,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,HarmonyOS 7 / 指定伴随式AI机型,,
HUA-F08,MED-V021,video,../../media/mobile-v2/legacy/assets/clips/MED-V021-v1-020200-032600.mp4,https://consumer.huawei.com/content/dam/huawei-cbg-site/cn/mkt/mobileservices/celia-2026/videos/chat/huawei-celia-visual-video.mp4,,小艺历史演示／非HM7版本证据,20.2,32.6
HUA-F08,HV12-ENTRY,image,../../media/mobile-v2/local/assets/thumbs/HV12-ENTRY-v12.png,https://consumer.huawei.com/cn/support/content/zh-cn16053374/,,HarmonyOS6.0及以上半屏入口；官方图局部,,
HUA-F08,HV12-FULL,image,../../media/mobile-v2/local/assets/thumbs/HV12-FULL-v12.png,https://consumer.huawei.com/cn/support/content/zh-cn16053374/,,HarmonyOS6.0及以上全屏路径；官方图局部,,
HUA-F08,HV12-VIEW,image,../../media/mobile-v2/local/assets/thumbs/HV12-VIEW-v12.png,https://consumer.huawei.com/cn/support/content/zh-cn16053374/,,HarmonyOS5.1及以上；实际依机型及小艺版本,,
HUA-F08,HV12-MUTE,image,../../media/mobile-v2/local/assets/thumbs/HV12-MUTE-v12.png,https://consumer.huawei.com/cn/support/content/zh-cn16053374/,,官方对话控件局部；未演示实际点击,,
HUA-F08,HV12-HANGUP,image,../../media/mobile-v2/local/assets/thumbs/HV12-HANGUP-v12.png,https://consumer.huawei.com/cn/support/content/zh-cn16053374/,,官方对话控件局部；未演示实际点击,,
HUA-F09,HW28-01,video,../../media/mobile-v2/local/assets/clips/HW28-01-v28-0000000-0011400.mp4,https://consumer.huawei.com/cn/harmonyos-next/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HarmonyOS 5 - 华为官网 (9) [harmonyos-next-9].mp4,2024/2025 HarmonyOS NEXT / HarmonyOS 5历史官网演示；具体机型、系统build未标,0,11.4
HUA-F09,IMG-149,image,../../media/mobile-v2/legacy/assets/images/IMG-149-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16021520/,,,,
HUA-F09,IMG-150,image,../../media/mobile-v2/legacy/assets/images/IMG-150-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16021520/,,,,
HUA-F10,HW28-05,video,../../media/mobile-v2/local/assets/clips/HW28-05-v28-0016000-0026000.mp4,https://www.bilibili.com/video/BV1hjcZe3ERK/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HW28-Mate70-AI-key-official.mp4,Mate70系列官方2025-01-17教程；片内页脚标HarmonyOS NEXT，具体系统build未标,16,26
HUA-F10,HW28-06,video,../../media/mobile-v2/local/assets/clips/HW28-06-v28-0030600-0036600.mp4,https://www.bilibili.com/video/BV1hjcZe3ERK/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HW28-Mate70-AI-key-official.mp4,Mate70系列官方2025-01-17教程；片内页脚标HarmonyOS NEXT，具体系统build未标,30.6,36.6
HUA-F10,IMG-141,image,../../media/mobile-v2/legacy/assets/images/IMG-141-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16017476/,,,,
HUA-F10,IMG-143,image,../../media/mobile-v2/legacy/assets/images/IMG-143-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16017476/,,,,
HUA-F11,HW28-02,video,../../media/mobile-v2/local/assets/clips/HW28-02-v28-0000000-0007700.mp4,https://consumer.huawei.com/cn/harmonyos-next/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HarmonyOS 5 - 华为官网 (6) [harmonyos-next-6].mp4,2024/2025 HarmonyOS NEXT / HarmonyOS 5历史官网演示；具体机型、系统build未标,0,7.7
HUA-F11,HZ11-01,video,../../media/mobile-v2/local/assets/clips/HZ11-01-v11-0000000-0012933.mp4,https://www.zhihu.com/question/1976670992777643209/answer/1976981798257963935,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HZ11-DRAG.mp4,HarmonyOS6（作者自述）/ 旧小艺知识库 / 机型、build、录制日期未标 / 中文社区手机实录,0,12.933333
HUA-F11,MED-V018,video,../../media/mobile-v2/legacy/assets/clips/MED-V018-v2-024400-031050.mp4,https://182.cdn-vod.huaweicloud.com/asset/cc3c69b2dd3e3eaa6b78d93845b704b9/93e49de0a6fc75999bcca5673d486227.mp4,,HarmonyOS5官方教程,24.4,31.05
HUA-F11,HZ11-RECEIPT,image,../../media/mobile-v2/local/assets/thumbs/HZ11-RECEIPT-v11.jpg,https://www.zhihu.com/question/1976670992777643209/answer/1976981798257963935,,作者自述鸿蒙6；旧知识库实录,,
HUA-F12,H7-V02,video,../../media/mobile-v2/legacy/assets/clips/H7-V02-v1-000000-008020.mp4,https://consumer.huawei.com/content/dam/huawei-cbg-site/cn/mkt/harmonyos-7/video/xiaoyi/xiaoyi-power-1.mp4,,HarmonyOS7公测／部分待HOTA,0,8.02
HUA-F13,AUDIMG-094,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-094-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F13,AUDIMG-096,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-096-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F13,AUDIMG-097,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-097-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F13,AUDIMG-098,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-098-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F13,AUDIMG-102,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-102-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F13,AUDIMG-126,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-126-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16010214/,,,,
HUA-F13,AUDIMG-255,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-255-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16101589/,,,,
HUA-F13,HMEM10-094,image,../../media/mobile-v2/local/assets/thumbs/HMEM10-094-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F13,HMEM10-096,image,../../media/mobile-v2/local/assets/thumbs/HMEM10-096-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F13,HMEM10-097,image,../../media/mobile-v2/local/assets/thumbs/HMEM10-097-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F14,HSHARE10-TARGET,image,../../media/mobile-v2/local/assets/thumbs/HSHARE10-TARGET-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F14,HSHARE10-SYNC,image,../../media/mobile-v2/local/assets/thumbs/HSHARE10-SYNC-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F14,AUDIMG-099,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-099-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F14,AUDIMG-100,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-100-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,HZ11-02,video,../../media/mobile-v2/local/assets/clips/HZ11-02-v11-0021000-0035800.mp4,https://www.zhihu.com/question/1976670992777643209/answer/1976981798257963935,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HZ11-QA.mp4,HarmonyOS6（作者自述）/ 旧小艺知识库 / 机型、build、录制日期未标 / 中文社区手机实录,21,35.8
HUA-F15,HLIB10-ADD,image,../../media/mobile-v2/local/assets/thumbs/HLIB10-ADD-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,HLIB10-SCOPE1,image,../../media/mobile-v2/local/assets/thumbs/HLIB10-SCOPE1-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,HLIB10-SCOPE2,image,../../media/mobile-v2/local/assets/thumbs/HLIB10-SCOPE2-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,HLIB10-SCOPE3,image,../../media/mobile-v2/local/assets/thumbs/HLIB10-SCOPE3-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-092,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-092-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-095,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-095-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-101,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-101-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-103,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-103-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-104,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-104-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-105,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-105-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-106,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-106-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-107,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-107-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-108,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-108-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-109,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-109-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-111,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-111-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-113,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-113-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-117,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-117-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F15,AUDIMG-123,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-123-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F16,HBRIEF10-CARD,image,../../media/mobile-v2/local/assets/thumbs/HBRIEF10-CARD-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16075819/,,,,
HUA-F16,HBRIEF10-VIEW,image,../../media/mobile-v2/local/assets/thumbs/HBRIEF10-VIEW-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16075819/,,,,
HUA-F16,HBRIEF10-SEARCH,image,../../media/mobile-v2/local/assets/thumbs/HBRIEF10-SEARCH-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16114834/,,,,
HUA-F16,AUDIMG-240,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-240-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16072368/,,,,
HUA-F16,AUDIMG-241,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-241-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16114834/,,,,
HUA-F16,AUDIMG-242,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-242-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16114834/,,,,
HUA-F16,AUDIMG-243,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-243-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16114834/,,,,
HUA-F16,AUDIMG-244,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-244-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16114834/,,,,
HUA-F16,AUDIMG-268,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-268-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16075819/,,,,
HUA-F16,AUDIMG-270,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-270-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16075819/,,,,
HUA-F16,AUDIMG-271,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-271-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16075819/,,,,
HUA-F16,AUDIMG-272,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-272-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16075819/,,,,
HUA-F29,HZ11-03,video,../../media/mobile-v2/local/assets/clips/HZ11-03-v11-0000000-0015000.mp4,https://www.zhihu.com/question/1976670992777643209/answer/1976981798257963935,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HZ11-PODCAST.mp4,HarmonyOS6（作者自述）/ 旧小艺知识库 / 机型、build、录制日期未标 / 中文社区手机实录,0,15
HUA-F29,HPOD10-SETUP,image,../../media/mobile-v2/local/assets/thumbs/HPOD10-SETUP-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F29,HPOD10-PLAY,image,../../media/mobile-v2/local/assets/thumbs/HPOD10-PLAY-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F29,HPOD10-TEXT,image,../../media/mobile-v2/local/assets/thumbs/HPOD10-TEXT-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F29,HPOD10-ENTRY,image,../../media/mobile-v2/local/assets/thumbs/HPOD10-ENTRY-v10.png,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F29,AUDIMG-124,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-124-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F29,AUDIMG-125,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-125-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16091809/,,,,
HUA-F17,HW39-02,video,../../media/mobile-v2/local/assets/clips/HW39-02-v39-0044000-0055800.mp4,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HW39-notes-official-support.mp4,原片脚注：HarmonyOS 6.0及以上；具体手机型号和录屏build未核。不得标为7.0实测。,44.0,55.8
HUA-F17,HN19-DETAIL-TOP,image,../../media/mobile-v2/local/assets/thumbs/HN19-DETAIL-TOP-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS6.0/6.1/7.0文档适用手机；截图实际版本未标,,
HUA-F17,HN19-CARD-ACTIONS,image,../../media/mobile-v2/local/assets/thumbs/HN19-CARD-ACTIONS-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS6.0/6.1/7.0文档适用手机；截图实际版本未标,,
HUA-F17,HN19-CARD-TITLE,image,../../media/mobile-v2/local/assets/thumbs/HN19-CARD-TITLE-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS6.0/6.1/7.0文档适用手机；截图实际版本未标,,
HUA-F17,HN19-DETAIL,image,../../media/mobile-v2/local/assets/thumbs/HN19-DETAIL-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS6.0/6.1/7.0文档适用手机；截图实际版本未标,,
HUA-F17,HN19-SAVED,image,../../media/mobile-v2/local/assets/thumbs/HN19-SAVED-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS6.0/6.1/7.0文档适用手机；截图实际版本未标,,
HUA-F17,AUDIMG-192,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-192-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-193,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-193-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-194,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-194-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-196,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-196-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-197,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-197-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-198,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-198-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-199,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-199-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-200,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-200-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-201,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-201-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-202,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-202-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-203,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-203-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-204,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-204-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-206,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-206-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-207,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-207-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-208,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-208-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-209,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-209-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-210,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-210-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-211,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-211-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-212,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-212-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-213,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-213-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-215,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-215-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,AUDIMG-217,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-217-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,,,
HUA-F17,HUA-F17-readable-v4-entry,image,../../media/mobile-v2/local/assets/thumbs/HUA-F17-readable-v4-entry.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS 6.0及以上；支持页所列手机版本；非电脑7.0证据,,
HUA-F17,HUA-F17-readable-v4-start,image,../../media/mobile-v2/local/assets/thumbs/HUA-F17-readable-v4-start.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS 6.0及以上；支持页所列手机版本；非电脑7.0证据,,
HUA-F17,HUA-F17-readable-v4-record-controls,image,../../media/mobile-v2/local/assets/thumbs/HUA-F17-readable-v4-record-controls.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS 6.0及以上；支持页所列手机版本；非电脑7.0证据,,
HUA-F17,HUA-F17-readable-v4-saving,image,../../media/mobile-v2/local/assets/thumbs/HUA-F17-readable-v4-saving.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS 6.0及以上；支持页所列手机版本；非电脑7.0证据,,
HUA-F17,HUA-F17-readable-v4-summary,image,../../media/mobile-v2/local/assets/thumbs/HUA-F17-readable-v4-summary.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS 6.0及以上；支持页所列手机版本；非电脑7.0证据,,
HUA-F17,HUA-F17-readable-v4-export,image,../../media/mobile-v2/local/assets/thumbs/HUA-F17-readable-v4-export.png,https://consumer.huawei.com/cn/support/content/zh-cn16073727/,,HarmonyOS 6.0及以上；支持页所列手机版本；非电脑7.0证据,,
HUA-F33,HW28-04,video,../../media/mobile-v2/local/assets/clips/HW28-04-v28-0000000-0011100.mp4,https://consumer.huawei.com/cn/harmonyos-next/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HarmonyOS 5 - 华为官网 (8) [harmonyos-next-8].mp4,2024/2025 HarmonyOS NEXT / HarmonyOS 5历史官网演示；具体机型、系统build未标,0,11.1
HUA-F34,HW45-IMG01,image,assets/official/huawei-xiaoyi-input-help-write/05.png,https://consumer.huawei.com/cn/support/content/zh-cn16015627/,,HarmonyOS 4.x官方支持页,,
HUA-F34,HW45-IMG02,image,assets/official/huawei-xiaoyi-input-help-write/06.png,https://consumer.huawei.com/cn/support/content/zh-cn16015627/,,HarmonyOS 4.x官方支持页,,
HUA-F34,HW45-IMG03,image,assets/official/huawei-xiaoyi-input-help-write/07.png,https://consumer.huawei.com/cn/support/content/zh-cn16015627/,,HarmonyOS 4.x官方支持页,,
HUA-F18,AUDIMG-188,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-188-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16042743/,,,,
HUA-F18,AUDIMG-189,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-189-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16042743/,,,,
HUA-F18,AUDIMG-191,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-191-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16042743/,,,,
HUA-F18,HUA-F18-readable-v4-transcribe-button,image,../../media/mobile-v2/local/assets/thumbs/HUA-F18-readable-v4-transcribe-button.png,https://consumer.huawei.com/cn/support/content/zh-cn16042743/,,手机HarmonyOS 5.0.0.115及以上路线；4.3另有历史流程，不能混同,,
HUA-F18,HUA-F18-readable-v4-transcribe-settings,image,../../media/mobile-v2/local/assets/thumbs/HUA-F18-readable-v4-transcribe-settings.png,https://consumer.huawei.com/cn/support/content/zh-cn16042743/,,手机HarmonyOS 5.0.0.115及以上路线；4.3另有历史流程，不能混同,,
HUA-F18,HUA-F18-readable-v4-summary-button,image,../../media/mobile-v2/local/assets/thumbs/HUA-F18-readable-v4-summary-button.png,https://consumer.huawei.com/cn/support/content/zh-cn16042743/,,手机HarmonyOS 5.0.0.115及以上路线；4.3另有历史流程，不能混同,,
HUA-F18,HUA-F18-readable-v4-summary-actions,image,../../media/mobile-v2/local/assets/thumbs/HUA-F18-readable-v4-summary-actions.png,https://consumer.huawei.com/cn/support/content/zh-cn16042743/,,手机HarmonyOS 5.0.0.115及以上路线；4.3另有历史流程，不能混同,,
HUA-F18,HUA-F18-readable-v4-summary-in-text,image,../../media/mobile-v2/local/assets/thumbs/HUA-F18-readable-v4-summary-in-text.png,https://consumer.huawei.com/cn/support/content/zh-cn16042743/,,手机HarmonyOS 5.0.0.115及以上路线；4.3另有历史流程，不能混同,,
HUA-F19,AUDIMG-219,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-219-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16013025/,,,,
HUA-F19,HUA-F19-readable-v4-subtitle-window,image,../../media/mobile-v2/local/assets/thumbs/HUA-F19-readable-v4-subtitle-window.png,https://consumer.huawei.com/cn/support/content/zh-cn16013025/,,HarmonyOS 5.0及以上；手机端支持范围以字幕文档为准,,
HUA-F19,HUA-F19-readable-v4-settings,image,../../media/mobile-v2/local/assets/thumbs/HUA-F19-readable-v4-settings.png,https://consumer.huawei.com/cn/support/content/zh-cn16013025/,,HarmonyOS 5.0及以上；手机端支持范围以字幕文档为准,,
HUA-F19,HUA-F19-readable-v4-source-language,image,../../media/mobile-v2/local/assets/thumbs/HUA-F19-readable-v4-source-language.png,https://consumer.huawei.com/cn/support/content/zh-cn16013025/,,HarmonyOS 5.0及以上；手机端支持范围以字幕文档为准,,
HUA-F19,HUA-F19-readable-v4-target-language,image,../../media/mobile-v2/local/assets/thumbs/HUA-F19-readable-v4-target-language.png,https://consumer.huawei.com/cn/support/content/zh-cn16013025/,,HarmonyOS 5.0及以上；手机端支持范围以字幕文档为准,,
HUA-F20,AUDIMG-294,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-294-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-295,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-295-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-296,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-296-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-297,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-297-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-298,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-298-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-299,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-299-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-300,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-300-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-301,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-301-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-302,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-302-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-303,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-303-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-304,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-304-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
